X_REGRID,Y_REGRID,Z_REGRID
0.5,0.5,0.9536399999999999
1.6123595505617978,0.5,0.7957416853932584
2.7247191011235956,0.5,0.876364606741573
3.8370786516853936,0.5,0.8551697752808989
4.949438202247191,0.5,0.9407466292134832
6.061797752808989,0.5,0.9474241573033708
7.174157303370787,0.5,0.8408796629213482
8.286516853932586,0.5,0.9611755056179779
9.398876404494382,0.5,1.0892779775280899
10.511235955056181,0.5,1.327285280898876
11.623595505617978,0.5,1.0473723595505617
12.735955056179776,0.5,0.7669593258426967
13.848314606741575,0.5,0.7232002247191011
14.960674157303371,0.5,0.6972969662921348
16.07303370786517,0.5,0.6720700000000001
17.185393258426966,0.5,0.41082292134831455
18.297752808988765,0.5,0.3032015730337079
19.410112359550563,0.5,0.4484656179775283
20.522471910112362,0.5,0.4046430337078652
21.634831460674157,0.5,0.39785865168539336
22.747191011235955,0.5,0.23001719101123594
23.859550561797754,0.5,0.030284269662921144
24.971910112359552,0.5,-0.1100860674157303
26.08426966292135,0.5,-0.06766651685393249
27.19662921348315,0.5,0.032335168539326206
28.308988764044944,0.5,0.02996988764044943
29.421348314606742,0.5,0.1003373033707866
30.53370786516854,0.5,0.12584764044943766
31.64606741573034,0.5,-0.19972775280898908
32.758426966292134,0.5,-0.29989438202247193
33.87078651685393,0.5,-0.2092222471910112
34.98314606741573,0.5,-0.14935550561797764
36.09550561797753,0.5,-0.27722269662921367
37.20786516853933,0.5,-0.3151794382022472
38.32022471910113,0.5,-0.17081382022471855
39.432584269662925,0.5,-0.1402297752808989
40.544943820224724,0.5,-0.3147738202247204
41.65730337078652,0.5,-0.5456615730337067
42.76966292134831,0.5,-0.3332130337078652
43.88202247191011,0.5,-0.32417505617977527
44.99438202247191,0.5,-0.31424539325842693
46.10674157303371,0.5,-0.03010325842696583
47.21910112359551,0.5,0.05737876404494363
48.331460674157306,0.5,0.1557669662921352
49.443820224719104,0.5,0.42534561797752884
50.5561797752809,0.5,0.283797415730337
51.6685393258427,0.5,0.30031730337078755
52.7808988764045,0.5,0.29816168539325477
53.8932584269663,0.5,-0.0946108988764029
55.00561797752809,0.5,0.21200696629213472
56.11797752808989,0.5,0.70742595505618
57.23033707865169,0.5,1.0384112359550564
58.342696629213485,0.5,1.0074458426966288
59.45505617977528,0.5,1.3181024719101133
60.56741573033708,0.5,1.3066413483146073
61.67977528089888,0.5,1.4590048314606754
62.79213483146068,0.5,1.632956629213482
63.90449438202248,0.5,1.556627528089889
65.01685393258427,0.5,1.6423300000000003
66.12921348314607,0.5,1.5957030337078653
67.24157303370787,0.5,1.546985393258427
68.35393258426967,0.5,1.6062024719101133
69.46629213483146,0.5,1.4828225842696625
70.57865168539327,0.5,1.8966122471910107
71.69101123595506,0.5,1.8441778651685392
72.80337078651685,0.5,1.745295168539326
73.91573033707866,0.5,1.5118248314606728
75.02808988764045,0.5,1.2337030337078656
76.14044943820225,0.5,1.1513301123595507
77.25280898876404,0.5,1.1127119101123597
78.36516853932585,0.5,0.9210115730337063
79.47752808988764,0.5,1.2304248314606745
80.58988764044945,0.5,1.4142805617977527
81.70224719101124,0.5,1.3739231460674155
82.81460674157304,0.5,1.304103483146069
83.92696629213484,0.5,1.4426594382022475
85.03932584269663,0.5,1.4722353932584271
86.15168539325843,0.5,1.6710126966292154
87.26404494382022,0.5,1.8414513483146067
88.37640449438203,0.5,2.170696292134834
89.48876404494382,0.5,2.4677531460674156
90.60112359550563,0.5,2.5403037078651707
91.71348314606742,0.5,2.7151742696629206
92.82584269662922,0.5,2.375418651685391
93.93820224719101,0.5,2.1627847191011234
95.05056179775282,0.5,2.0209264044943795
96.16292134831461,0.5,1.8400753932584266
97.2752808988764,0.5,1.926390449438202
98.38764044943821,0.5,1.6929528089887622
99.5,0.5,1.3388799999999998
0.5,1.6123595505617978,1.0689644943820227
1.6123595505617978,1.6123595505617978,0.8592893258426966
2.7247191011235956,1.6123595505617978,0.8044370786516855
3.8370786516853936,1.6123595505617978,0.8604120224719103
4.949438202247191,1.6123595505617978,1.1538886516853935
6.061797752808989,1.6123595505617978,1.088548988764045
7.174157303370787,1.6123595505617978,1.0135641573033705
8.286516853932586,1.6123595505617978,1.1933064044943824
9.398876404494382,1.6123595505617978,1.2787834831460678
10.511235955056181,1.6123595505617978,1.273196404494382
11.623595505617978,1.6123595505617978,1.1979112359550563
12.735955056179776,1.6123595505617978,0.9074113483146066
